! XYN file created by WinPLOTR
! Initial file:   C:\Users\DreadLappy\Downloads\NaCl-SOD_Synthese6_INSTRM0.dat
! Initial format:   2
! WAVE (A):      1.54060     1.54060     1.00000
! X_data : 2 Theta (deg.)
! Y_data : Intensity (arb. units)
!--------------------------------------------------------------------------------
!            X_1 NaCl-SOD_Synthe
15.68533        50.00000
15.70666        46.00000
15.72798        51.00000
15.74931        44.00000
15.77064        43.00000
15.79197        44.00000
15.81330        42.00000
15.83462        55.00000
15.85595        39.00000
15.87728        41.00000
15.89861        47.00000
15.91994        46.00000
15.94126        44.00000
15.96259        44.00000
15.98392        31.00000
16.00525        49.00000
16.02658        53.00000
16.04790        38.00000
16.06923        41.00000
16.09056        40.00000
16.11189        40.00000
16.13322        52.00000
16.15454        49.00000
16.17587        43.00000
16.19720        36.00000
16.21853        45.00000
16.23986        33.00000
16.26118        33.00000
16.28251        48.00000
16.30384        41.00000
16.32517        31.00000
16.34650        51.00000
16.36782        45.00000
16.38915        44.00000
16.41048        42.00000
16.43181        39.00000
16.45314        46.00000
16.47446        38.00000
16.49579        45.00000
16.51712        49.00000
16.53845        33.00000
16.55978        28.00000
16.58110        42.00000
16.60243        36.00000
16.62376        39.00000
16.64509        31.00000
16.66642        27.00000
16.68774        39.00000
16.70907        42.00000
16.73040        41.00000
16.75173        48.00000
16.77306        40.00000
16.79438        45.00000
16.81571        41.00000
16.83704        35.00000
16.85837        44.00000
16.87970        35.00000
16.90102        44.00000
16.92235        37.00000
16.94368        45.00000
16.96501        44.00000
16.98634        32.00000
17.00766        48.00000
17.02899        44.00000
17.05032        31.00000
17.07165        35.00000
17.09298        40.00000
17.11430        38.00000
17.13563        41.00000
17.15696        51.00000
17.17829        48.00000
17.19962        48.00000
17.22094        36.00000
17.24227        36.00000
17.26360        47.00000
17.28493        38.00000
17.30626        40.00000
17.32758        45.00000
17.34891        38.00000
17.37024        44.00000
17.39157        39.00000
17.41290        40.00000
17.43423        36.00000
17.45555        44.00000
17.47688        36.00000
17.49821        49.00000
17.51954        39.00000
17.54086        41.00000
17.56219        49.00000
17.58352        32.00000
17.60485        39.00000
17.62618        29.00000
17.64750        35.00000
17.66883        42.00000
17.69016        40.00000
17.71149        52.00000
17.73282        48.00000
17.75414        33.00000
17.77547        39.00000
17.79680        48.00000
17.81813        42.00000
17.83946        45.00000
17.86078        47.00000
17.88211        52.00000
17.90344        44.00000
17.92477        43.00000
17.94610        33.00000
17.96742        49.00000
17.98875        43.00000
18.01008        46.00000
18.03141        42.00000
18.05274        38.00000
18.07406        42.00000
18.09539        40.00000
18.11672        53.00000
18.13805        45.00000
18.15938        44.00000
18.18070        43.00000
18.20203        42.00000
18.22336        42.00000
18.24469        34.00000
18.26602        41.00000
18.28734        50.00000
18.30867        47.00000
18.33000        49.00000
18.35133        45.00000
18.37266        35.00000
18.39398        32.00000
18.41531        38.00000
18.43664        36.00000
18.45797        44.00000
18.47930        45.00000
18.50062        52.00000
18.52195        50.00000
18.54328        58.00000
18.56461        46.00000
18.58594        57.00000
18.60726        43.00000
18.62859        47.00000
18.64992        45.00000
18.67125        53.00000
18.69258        57.00000
18.71390        52.00000
18.73523        43.00000
18.75656        52.00000
18.77789        44.00000
18.79922        52.00000
18.82054        42.00000
18.84187        56.00000
18.86320        39.00000
18.88453        39.00000
18.90586        44.00000
18.92719        53.00000
18.94851        40.00000
18.96984        47.00000
18.99117        49.00000
19.01250        33.00000
19.03382        38.00000
19.05515        69.00000
19.07648        52.00000
19.09781        56.00000
19.11914        66.00000
19.14046        36.00000
19.16179        56.00000
19.18312        48.00000
19.20445        45.00000
19.22578        39.00000
19.24710        42.00000
19.26843        47.00000
19.28976        52.00000
19.31109        54.00000
19.33242        55.00000
19.35374        63.00000
19.37507        59.00000
19.39640        54.00000
19.41773        71.00000
19.43906        59.00000
19.46038        60.00000
19.48171        61.00000
19.50304        62.00000
19.52437        70.00000
19.54570        69.00000
19.56702        68.00000
19.58835        75.00000
19.60968        74.00000
19.63101        81.00000
19.65234        74.00000
19.67366        98.00000
19.69499        90.00000
19.71632        95.00000
19.73765        96.00000
19.75898        87.00000
19.78030       107.00000
19.80163       137.00000
19.82296       123.00000
19.84429       127.00000
19.86562       148.00000
19.88694       147.00000
19.90827       141.00000
19.92960       162.00000
19.95093       166.00000
19.97226       162.00000
19.99358       151.00000
20.01491       147.00000
20.03624       159.00000
20.05757       144.00000
20.07890       121.00000
20.10022       139.00000
20.12155       126.00000
20.14288       104.00000
20.16421       118.00000
20.18554       116.00000
20.20686        98.00000
20.22819       103.00000
20.24952        87.00000
20.27085        99.00000
20.29218        82.00000
20.31351        83.00000
20.33483        73.00000
20.35616        74.00000
20.37749        70.00000
20.39882        63.00000
20.42015        66.00000
20.44147        69.00000
20.46280        57.00000
20.48413        73.00000
20.50546        61.00000
20.52678        80.00000
20.54811        57.00000
20.56944        70.00000
20.59077        60.00000
20.61210        58.00000
20.63342        60.00000
20.65475        62.00000
20.67608        59.00000
20.69741        53.00000
20.71874        60.00000
20.74006        57.00000
20.76139        52.00000
20.78272        51.00000
20.80405        48.00000
